"","w1","w2","w3","N"
"4576","roku","wants","to",1
"4577","wants","to","talk",1
"4578","to","me","about",1
"4579","me","about","qquestion",1
"4580","about","qquestion","a",1
"4581","qquestion","a","comet",1
"4582","a","comet","qquestion",1
"4583","comet","qquestion","when",1
"4584","qquestion","when","can",1
"4585","when","can","i",1
"4586","it's","a","calendar",1
"4587","a","calendar","ccomma",1
"4588","calendar","ccomma","and",1
"4589","ccomma","and","the",1
"4590","and","the","light",1
"4591","the","light","will",1
"4592","light","will","reach",1
"4593","will","reach","roku",1
"4594","reach","roku","on",1
"4595","roku","on","the",1
"4596","the","solstice","eexclamation",1
"4597","solstice","eexclamation","so",1
"4598","eexclamation","so","ccomma",1
"4599","so","ccomma","that's",1
"4600","ccomma","that's","when",1
"4601","that's","when","i'll",1
"4602","when","i'll","be",1
"4603","to","speak","to",1
"4604","speak","to","roku",1
"4605","roku","qquestion","but",1
"4606","qquestion","but","i",1
"4607","can't","wait","that",1
"4608","wait","that","long",1
"4609","long","pperiod","i",1
"4610","to","save","sokka",1
"4611","save","sokka","now",1
"4612","sokka","now","pperiod",1
"4613","you're","the","spirit",1
"4614","spirit","of","this",1
"4615","of","this","forest",1
"4616","this","forest","pperiod",1
"4617","forest","pperiod","now",1
"4618","pperiod","now","i",1
"4619","now","i","understand",1
"4620","pperiod","you're","upset",1
"4621","you're","upset","and",1
"4622","upset","and","angry",1
"4623","and","angry","because",1
"4624","angry","because","your",1
"4625","because","your","home",1
"4626","your","home","was",1
"4627","home","was","burned",1
"4628","was","burned","down",1
"4629","burned","down","pperiod",1
"4630","down","pperiod","when",1
"4631","when","i","saw",1
"4632","i","saw","the",1
"4633","saw","the","forest",1
"4634","the","forest","had",1
"4635","forest","had","burned",1
"4636","had","burned","i",1
"4637","burned","i","was",1
"4638","i","was","sad",1
"4639","was","sad","and",1
"4640","sad","and","upset",1
"4641","and","upset","pperiod",1
"4642","upset","pperiod","but",1
"4643","pperiod","but","my",1
"4644","my","friend","gave",1
"4645","friend","gave","me",1
"4646","gave","me","hope",1
"4647","me","hope","that",1
"4648","hope","that","the",1
"4649","that","the","forest",1
"4650","the","forest","would",1
"4651","forest","would","grow",1
"4652","would","grow","back",1
"4653","grow","back","pperiod",1
"4654","i","did","have",1
"4655","did","have","a",1
"4656","have","a","little",1
"4657","a","little","help",1
"4658","little","help","pperiod",1
"4659","help","pperiod","and",1
"4660","pperiod","and","there's",1
"4661","and","there's","something",1
"4662","there's","something","else",1
"4663","to","roku","and",1
"4664","roku","and","i",1
"4665","i","think","i've",1
"4666","think","i've","found",1
"4667","i've","found","a",1
"4668","found","a","way",1
"4669","way","to","contact",1
"4670","to","contact","his",1
"4671","contact","his","spirit",1
"4672","his","spirit","pperiod",1
"4673","there's","a","temple",1
"4674","a","temple","on",1
"4675","temple","on","a",1
"4676","on","a","crescent",1
"4677","a","crescent","shaped",1
"4678","crescent","shaped","island",1
"4679","shaped","island","ccomma",1
"4680","island","ccomma","and",1
"4681","ccomma","and","if",1
"4682","i","go","there",1
"4683","go","there","on",1
"4684","there","on","the",1
"4685","the","solstice","i'll",1
"4686","solstice","i'll","be",1
"4687","to","speak","with",1
"4688","speak","with","him",1
"4689","with","him","pperiod",1
"4690","yeh","ccomma","and",1
"4691","ccomma","and","there's",1
"4692","and","there's","one",1
"4693","there's","one","more",1
"4694","one","more","problem",1
"4695","more","problem","pperiod",1
"4696","problem","pperiod","the",1
"4697","pperiod","the","island",1
"4698","the","island","is",1
"4699","island","is","in",1
"4700","is","in","the",1
"4701","let's","go","appa",1
"4702","go","appa","eexclamation",1
"4703","appa","eexclamation","come",1
"4704","eexclamation","come","on",1
"4705","but","i","have",1
"4706","have","to","talk",1
"4707","talk","to","avatar",1
"4708","to","avatar","roku",1
"4709","avatar","roku","to",1
"4710","roku","to","find",1
"4711","to","find","out",1
"4712","find","out","what",1
"4713","out","what","my",1
"4714","what","my","vision",1
"4715","my","vision","means",1
"4716","vision","means","pperiod",1
"4717","means","pperiod","i",1
"4718","fire","temple","before",1
"4719","temple","before","the",1
"4720","before","the","sun",1
"4721","the","sun","sets",1
"4722","sun","sets","on",1
"4723","sets","on","the",1
"4724","the","solstice","pperiod",1
"4725","solstice","pperiod","that's",1
"4726","pperiod","that's","today",1
"4727","that's","today","pperiod",1
"4728","today","pperiod","eend",1
"4729","you","ccomma","for",1
"4730","ccomma","for","your",1
"4731","for","your","ppause",1
"4732","your","ppause","eend",1
"4733","boy","eexclamation","we've",1
"4734","we've","got","a",1
"4735","got","a","long",1
"4736","a","long","way",1
"4737","long","way","to",1
"4738","way","to","go",1
"4739","to","go","eexclamation",1
"4740","go","eexclamation","faster",1
"4741","eexclamation","faster","eexclamation",1
"4742","there's","just","one",1
"4743","problem","pperiod","eend",1
"4744","if","we","fly",1
"4745","we","fly","north",1
"4746","fly","north","we",1
"4747","north","we","can",1
"4748","we","can","go",1
"4749","can","go","around",1
"4750","go","around","the",1
"4751","around","the","fire",1
"4752","fire","nation","ships",1
"4753","nation","ships","and",1
"4754","ships","and","avoid",1
"4755","and","avoid","the",1
"4756","avoid","the","blockade",1
"4757","the","blockade","pperiod",1
"4758","blockade","pperiod","it's",1
"4759","it's","the","only",1
"4760","only","way","pperiod",1
"4761","this","is","exactly",1
"4762","is","exactly","why",1
"4763","exactly","why","i",1
"4764","why","i","didn't",1
"4765","i","didn't","want",1
"4766","didn't","want","you",1
"4767","you","to","come",1
"4768","to","come","pperiod",1
"4769","come","pperiod","its",1
"4770","pperiod","its","too",1
"4771","its","too","dangerous",1
"4772","too","dangerous","pperiod",1
"4773","appa","eexclamation","yip",1
"4774","made","it","eexclamation",1
"4775","it","eexclamation","eexclamation",1
"4776","is","eexclamation","the",1
"4777","eexclamation","the","island",1
"4778","the","island","roku's",1
"4779","island","roku's","dragon",1
"4780","roku's","dragon","took",1
"4781","dragon","took","me",1
"4782","took","me","to",1
"4783","me","to","eexclamation",1
"4784","you","did","it",1
"4785","did","it","buddy",1
"4786","it","buddy","pperiod",1
"4787","buddy","pperiod","nice",1
"4788","pperiod","nice","flying",1
"4789","nice","flying","pperiod",1
"4790","sstart","sstart","its",1
"4791","sstart","its","almost",1
"4792","its","almost","sundown",1
"4793","almost","sundown","pperiod",1
"4794","sundown","pperiod","we'd",1
"4795","pperiod","we'd","better",1
"4796","we'd","better","hurry",1
"4797","better","hurry","pperiod",1
"4798","hurry","pperiod","eend",1
"4799","great","eexclamation","i",1
"4800","eexclamation","i","am",1
"4801","i","am","the",1
"4802","am","the","avatar",1
"4803","sstart","i'll","hold",1
"4804","i'll","hold","them",1
"4805","hold","them","off",1
"4806","them","off","pperiod",1
"4807","off","pperiod","run",1
"4808","pperiod","run","eexclamation",1
"4809","sstart","sstart","follow",1
"4810","sstart","follow","me",1
"4811","sstart","nope","eexclamation",1
"4812","nope","eexclamation","wrong",1
"4813","eexclamation","wrong","way",1
"4814","wrong","way","eexclamation",1
"4815","sstart","how","qquestion",1
"4816","you","know","avatar",1
"4817","know","avatar","roku",1
"4818","avatar","roku","qquestion",1
"4819","is","that","how",1
"4820","that","how","you",1
"4821","how","you","knew",1
"4822","you","knew","i",1
"4823","i","was","coming",1
"4824","was","coming","qquestion",1
"4825","sstart","if","this",1
"4826","if","this","is",1
"4827","is","the","avatar's",1
"4828","the","avatar's","temple",1
"4829","avatar's","temple","ccomma",1
"4830","temple","ccomma","why",1
"4831","ccomma","why","did",1
"4832","why","did","the",1
"4833","did","the","sages",1
"4834","the","sages","attack",1
"4835","sages","attack","me",1
"4836","attack","me","qquestion",1
"4837","sstart","they","were",1
"4838","they","were","waiting",1
"4839","were","waiting","for",1
"4840","waiting","for","me",1
"4841","you","for","helping",1
"4842","for","helping","me",1
"4843","helping","me","pperiod",1
"4844","sstart","sstart","shyu",1
"4845","sstart","shyu","ccomma",1
"4846","shyu","ccomma","what's",1
"4847","sstart","sstart","definitely",1
"4848","sstart","definitely","pperiod",1
"4849","definitely","pperiod","eend",1
"4850","sstart","they're","still",1
"4851","they're","still","locked",1
"4852","still","locked","pperiod",1
"4853","locked","pperiod","eend",1
"4854","why","won't","it",1
"4855","won't","it","open",1
"4856","it","open","eexclamation",1
"4857","open","eexclamation","aargh",1
"4858","eexclamation","aargh","eexclamation",1
"4859","aargh","eexclamation","eend",1
"4860","sorry","i","put",1
"4861","i","put","you",1
"4862","put","you","through",1
"4863","you","through","all",1
"4864","through","all","this",1
"4865","all","this","for",1
"4866","this","for","nothing",1
"4867","for","nothing","pperiod",1
"4868","nothing","pperiod","eend",1
"4869","ccomma","how","is",1
"4870","how","is","sokka",1
"4871","is","sokka","genius",1
"4872","sokka","genius","qquestion",1
"4873","genius","qquestion","his",1
"4874","qquestion","his","plan",1
"4875","his","plan","didn't",1
"4876","plan","didn't","even",1
"4877","didn't","even","work",1
"4878","even","work","pperiod",1
"4879","sstart","did","the",1
"4880","did","the","definition",1
"4881","the","definition","of",1
"4882","definition","of","“genius”",1
"4883","of","“genius”","change",1
"4884","“genius”","change","in",1
"4885","change","in","the",1
"4886","the","last","hundred",1
"4887","last","hundred","years",1
"4888","hundred","years","qquestion",1
"4889","years","qquestion","eend",1
"4890","sstart","the","light",1
"4891","the","light","hits",1
"4892","light","hits","the",1
"4893","hits","the","statue",1
"4894","the","statue","and",1
"4895","statue","and","i",1
"4896","and","i","talk",1
"4897","to","roku","pperiod",1
"4898","roku","pperiod","so",1
"4899","pperiod","so","why",1
"4900","so","why","isn't",1
"4901","sstart","why","isn't",1
"4902","happening","qquestion","i",1
"4903","qquestion","i","don't",1
"4904","know","what","i'm",1
"4905","what","i'm","doing",1
"4906","i'm","doing","eexclamation",1
"4907","doing","eexclamation","all",1
"4908","eexclamation","all","i",1
"4909","all","i","know",1
"4910","i","know","is",1
"4911","know","is","airbending",1
"4912","is","airbending","eexclamation",1
"4913","airbending","eexclamation","please",1
"4914","eexclamation","please","ccomma",1
"4915","please","ccomma","avatar",1
"4916","ccomma","avatar","roku",1
"4917","roku","ccomma","talk",1
"4918","ccomma","talk","to",1
"4919","is","it","about",1
"4920","it","about","that",1
"4921","about","that","vision",1
"4922","that","vision","qquestion",1
"4923","vision","qquestion","the",1
"4924","qquestion","the","one",1
"4925","the","one","with",1
"4926","one","with","the",1
"4927","with","the","comet",1
"4928","the","comet","qquestion",1
"4929","comet","qquestion","eend",1
"4930","what","does","it",1
"4931","does","it","mean",1
"4932","it","mean","qquestion",1
"4933","sstart","so","the",1
"4934","so","the","comet",1
"4935","the","comet","made",1
"4936","comet","made","them",1
"4937","made","them","stronger",1
"4938","them","stronger","qquestion",1
"4939","stronger","qquestion","eend",1
"4940","sstart","but","that",1
"4941","but","that","happened",1
"4942","that","happened","a",1
"4943","happened","a","hundred",1
"4944","ago","pperiod","what",1
"4945","pperiod","what","does",1
"4946","what","does","the",1
"4947","does","the","comet",1
"4948","the","comet","have",1
"4949","comet","have","to",1
"4950","do","with","the",1
"4951","with","the","war",1
"4952","the","war","now",1
"4953","war","now","qquestion",1
"4954","but","i","haven't",1
"4955","even","started","learning",1
"4956","started","learning","waterbending",1
"4957","learning","waterbending","ccomma",1
"4958","waterbending","ccomma","not",1
"4959","ccomma","not","to",1
"4960","not","to","mention",1
"4961","to","mention","earth",1
"4962","mention","earth","and",1
"4963","earth","and","fire",1
"4964","and","fire","pperiod",1
"4965","fire","pperiod","eend",1
"4966","i","can't","master",1
"4967","can't","master","all",1
"4968","master","all","the",1
"4969","all","the","elements",1
"4970","the","elements","in",1
"4971","elements","in","time",1
"4972","in","time","qquestion",1
"4973","time","qquestion","what",1
"4974","qquestion","what","if",1
"4975","but","i","won't",1
"4976","i","won't","be",1
"4977","won't","be","able",1
"4978","able","to","come",1
"4979","to","come","back",1
"4980","come","back","to",1
"4981","to","the","temple",1
"4982","the","temple","pperiod",1
"4983","temple","pperiod","what",1
"4984","if","i","have",1
"4985","i","have","questions",1
"4986","have","questions","qquestion",1
"4987","questions","qquestion","how",1
"4988","qquestion","how","will",1
"4989","how","will","i",1
"4990","will","i","talk",1
"4991","thanks","pperiod","where's",1
"4992","pperiod","where's","shyu",1
"4993","where's","shyu","qquestion",1
"4994","shyu","qquestion","eend",1
"4995","sstart","it's","what",1
"4996","it's","what","avatar",1
"4997","what","avatar","roku",1
"4998","avatar","roku","said",1
"4999","roku","said","pperiod",1
"5000","said","pperiod","i'm",1
"5001","supposed","to","master",1
"5002","master","all","four",1
"5003","all","four","elements",1
"5004","four","elements","before",1
"5005","elements","before","that",1
"5006","before","that","comet",1
"5007","that","comet","arrives",1
"5008","comet","arrives","pperiod",1
"5009","arrives","pperiod","eend",1
"5010","sstart","i","haven't",1
"5011","even","started","waterbending",1
"5012","started","waterbending","and",1
"5013","waterbending","and","we're",1
"5014","and","we're","still",1
"5015","we're","still","weeks",1
"5016","still","weeks","away",1
"5017","weeks","away","from",1
"5018","away","from","the",1
"5019","from","the","north",1
"5020","north","pole","eexclamation",1
"5021","pole","eexclamation","what",1
"5022","eexclamation","what","am",1
"5023","am","i","gonna",1
"5024","i","gonna","do",1
"5025","gonna","do","eexclamation",1
"5026","sstart","sstart","you'd",1
"5027","sstart","you'd","do",1
"5028","you'd","do","that",1
"5029","sstart","sstart","yehhh",1
"5030","sstart","yehhh","eexclamation",1
"5031","yehhh","eexclamation","don't",1
"5032","eexclamation","don't","start",1
"5033","don't","start","without",1
"5034","start","without","me",1
"5035","without","me","ccomma",1
"5036","me","ccomma","boy",1
"5037","sstart","oh","right",1
"5038","oh","right","ccomma",1
"5039","right","ccomma","time",1
"5040","ccomma","time","to",1
"5041","time","to","practice",1
