"","w1","w2","w3","N"
"990","next","set","pperiod",1
"991","set","pperiod","i'm",1
"992","pperiod","i'm","more",1
"993","i'm","more","than",1
"994","more","than","ready",1
"995","than","ready","pperiod",1
"996","ready","pperiod","eend",1
"997","sstart","sstart","grrrr",1
"998","sstart","grrrr","ppause",1
"999","grrrr","ppause","huh",1
"1000","ppause","huh","eexclamation",1
"1001","huh","eexclamation","the",1
"1002","eexclamation","the","sages",1
"1003","the","sages","tell",1
"1004","sages","tell","us",1
"1005","tell","us","that",1
"1006","us","that","the",1
"1007","avatar","is","the",1
"1008","airbender","pperiod","he",1
"1009","pperiod","he","must",1
"1010","he","must","be",1
"1011","must","be","over",1
"1012","be","over","a",1
"1013","over","a","hundred",1
"1014","hundred","years","old",1
"1015","years","old","by",1
"1016","old","by","now",1
"1017","by","now","pperiod",1
"1018","now","pperiod","he's",1
"1019","pperiod","he's","had",1
"1020","he's","had","a",1
"1021","had","a","century",1
"1022","a","century","to",1
"1023","century","to","master",1
"1024","to","master","the",1
"1025","master","the","four",1
"1026","the","four","elements",1
"1027","four","elements","pperiod",1
"1028","elements","pperiod","i'll",1
"1029","pperiod","i'll","need",1
"1030","i'll","need","more",1
"1031","need","more","than",1
"1032","more","than","basic",1
"1033","than","basic","firebending",1
"1034","basic","firebending","to",1
"1035","firebending","to","defeat",1
"1036","to","defeat","him",1
"1037","defeat","him","pperiod",1
"1038","him","pperiod","you",1
"1039","pperiod","you","will",1
"1040","you","will","teach",1
"1041","will","teach","me",1
"1042","me","the","advanced",1
"1043","the","advanced","set",1
"1044","advanced","set","eexclamation",1
"1045","set","eexclamation","eend",1
"1046","sstart","the","last",1
"1047","airbender","pperiod","quite",1
"1048","pperiod","quite","agile",1
"1049","quite","agile","for",1
"1050","agile","for","his",1
"1051","for","his","old",1
"1052","his","old","age",1
"1053","old","age","pperiod",1
"1054","age","pperiod","wake",1
"1055","pperiod","wake","my",1
"1056","wake","my","uncle",1
"1057","my","uncle","eexclamation",1
"1058","eexclamation","tell","him",1
"1059","tell","him","i",1
"1060","him","i","found",1
"1061","found","the","avatar",1
"1062","the","avatar","ppause",1
"1063","avatar","ppause","eend",1
"1064","sstart","ppause","as",1
"1065","ppause","as","well",1
"1066","as","well","as",1
"1067","well","as","his",1
"1068","as","his","hiding",1
"1069","his","hiding","place",1
"1070","hiding","place","pperiod",1
"1071","place","pperiod","eend",1
"1072","are","you","hiding",1
"1073","you","hiding","him",1
"1074","hiding","him","qquestion",1
"1075","sstart","sstart","he'd",1
"1076","sstart","he'd","be",1
"1077","he'd","be","about",1
"1078","be","about","this",1
"1079","about","this","age",1
"1080","this","age","qquestion",1
"1081","age","qquestion","master",1
"1082","qquestion","master","of",1
"1083","master","of","all",1
"1084","of","all","elements",1
"1085","all","elements","qquestion",1
"1086","elements","qquestion","eend",1
"1087","know","you're","hiding",1
"1088","you're","hiding","him",1
"1089","hiding","him","eexclamation",1
"1090","you're","the","airbender",1
"1091","the","airbender","qquestion",1
"1092","airbender","qquestion","you're",1
"1093","you're","the","avatar",1
"1094","sstart","i've","spent",1
"1095","i've","spent","years",1
"1096","spent","years","preparing",1
"1097","years","preparing","for",1
"1098","preparing","for","this",1
"1099","for","this","encounter",1
"1100","this","encounter","pperiod",1
"1101","encounter","pperiod","training",1
"1102","pperiod","training","pperiod",1
"1103","training","pperiod","meditating",1
"1104","pperiod","meditating","pperiod",1
"1105","meditating","pperiod","you're",1
"1106","just","a","child",1
"1107","a","child","eexclamation",1
"1108","child","eexclamation","eend",1
"1109","sstart","sstart","head",1
"1110","sstart","head","a",1
"1111","a","course","to",1
"1112","course","to","the",1
"1113","to","the","fire",1
"1114","nation","pperiod","i'm",1
"1115","i'm","going","home",1
"1116","sstart","this","staff",1
"1117","this","staff","will",1
"1118","staff","will","make",1
"1119","will","make","an",1
"1120","make","an","excellent",1
"1121","an","excellent","gift",1
"1122","excellent","gift","for",1
"1123","gift","for","my",1
"1124","for","my","father",1
"1125","father","pperiod","i",1
"1126","pperiod","i","suppose",1
"1127","i","suppose","you",1
"1128","suppose","you","wouldn't",1
"1129","you","wouldn't","know",1
"1130","wouldn't","know","of",1
"1131","know","of","fathers",1
"1132","of","fathers","ccomma",1
"1133","fathers","ccomma","being",1
"1134","ccomma","being","raised",1
"1135","being","raised","by",1
"1136","raised","by","monks",1
"1137","by","monks","pperiod",1
"1138","monks","pperiod","take",1
"1139","pperiod","take","the",1
"1140","take","the","avatar",1
"1141","avatar","to","the",1
"1142","to","the","prison",1
"1143","the","prison","hold",1
"1144","prison","hold","pperiod",1
"1145","hold","pperiod","and",1
"1146","pperiod","and","take",1
"1147","and","take","this",1
"1148","take","this","to",1
"1149","this","to","my",1
"1150","to","my","quarters",1
"1151","my","quarters","pperiod",1
"1152","quarters","pperiod","eend",1
"1153","sstart","sstart","looks",1
"1154","sstart","looks","like",1
"1155","looks","like","i",1
"1156","like","i","underestimated",1
"1157","i","underestimated","you",1
"1158","underestimated","you","pperiod",1
"1159","what","is","that",1
"1160","is","that","qquestion",1
"1161","sstart","sstart","shoot",1
"1162","sstart","shoot","them",1
"1163","shoot","them","down",1
"1164","them","down","eexclamation",1
"1165","down","eexclamation","eend",1
"1166","sstart","that","kid",1
"1167","that","kid","ccomma",1
"1168","kid","ccomma","uncle",1
"1169","uncle","ccomma","just",1
"1170","ccomma","just","did",1
"1171","just","did","this",1
"1172","did","this","pperiod",1
"1173","pperiod","i","won't",1
"1174","i","won't","underestimate",1
"1175","won't","underestimate","him",1
"1176","underestimate","him","again",1
"1177","him","again","pperiod",1
"1178","again","pperiod","dig",1
"1179","pperiod","dig","this",1
"1180","dig","this","ship",1
"1181","this","ship","out",1
"1182","ship","out","and",1
"1183","out","and","follow",1
"1184","and","follow","them",1
"1185","follow","them","eexclamation",1
"1186","them","eexclamation","as",1
"1187","eexclamation","as","soon",1
"1188","as","soon","as",1
"1189","soon","as","you're",1
"1190","as","you're","done",1
"1191","you're","done","with",1
"1192","done","with","that",1
"1193","with","that","pperiod",1
"1194","want","the","repairs",1
"1195","the","repairs","made",1
"1196","repairs","made","as",1
"1197","made","as","quickly",1
"1198","as","quickly","as",1
"1199","quickly","as","possible",1
"1200","as","possible","pperiod",1
"1201","possible","pperiod","i",1
"1202","want","to","stay",1
"1203","to","stay","too",1
"1204","stay","too","long",1
"1205","too","long","and",1
"1206","long","and","risk",1
"1207","and","risk","losing",1
"1208","risk","losing","his",1
"1209","losing","his","trail",1
"1210","his","trail","pperiod",1
"1211","trail","pperiod","eend",1
"1212","sstart","don't","mention",1
"1213","don't","mention","his",1
"1214","mention","his","name",1
"1215","his","name","on",1
"1216","name","on","these",1
"1217","on","these","docks",1
"1218","these","docks","eexclamation",1
"1219","docks","eexclamation","once",1
"1220","eexclamation","once","word",1
"1221","once","word","gets",1
"1222","word","gets","out",1
"1223","gets","out","that",1
"1224","out","that","he's",1
"1225","that","he's","alive",1
"1226","he's","alive","every",1
"1227","alive","every","firebender",1
"1228","every","firebender","will",1
"1229","firebender","will","be",1
"1230","will","be","out",1
"1231","be","out","looking",1
"1232","out","looking","for",1
"1233","looking","for","him",1
"1234","for","him","and",1
"1235","him","and","i",1
"1236","don't","want","anyone",1
"1237","want","anyone","getting",1
"1238","anyone","getting","in",1
"1239","getting","in","the",1
"1240","in","the","way",1
"1241","the","way","pperiod",1
"1242","sstart","sstart","captain",1
"1243","sstart","captain","zhao",1
"1244","captain","zhao","pperiod",1
"1245","zhao","pperiod","eend",1
"1246","sstart","yes","ppause",1
"1247","yes","ppause","you",1
"1248","ppause","you","wouldn't",1
"1249","you","wouldn't","believe",1
"1250","wouldn't","believe","what",1
"1251","believe","what","happened",1
"1252","happened","pperiod","uncle",1
"1253","pperiod","uncle","eexclamation",1
"1254","eexclamation","tell","commander",1
"1255","tell","commander","zhao",1
"1256","commander","zhao","what",1
"1257","zhao","what","happened",1
"1258","uh","ccomma","yes",1
"1259","ccomma","yes","eexclamation",1
"1260","yes","eexclamation","right",1
"1261","eexclamation","right","into",1
"1262","right","into","an",1
"1263","into","an","earth",1
"1264","an","earth","kingdom",1
"1265","earth","kingdom","ship",1
"1266","kingdom","ship","pperiod",1
"1267","ccomma","but","we",1
"1268","but","we","have",1
"1269","sstart","if","my",1
"1270","if","my","father",1
"1271","my","father","thinks",1
"1272","father","thinks","the",1
"1273","thinks","the","rest",1
"1274","the","world","will",1
"1275","world","will","follow",1
"1276","will","follow","him",1
"1277","follow","him","willingly",1
"1278","him","willingly","ccomma",1
"1279","willingly","ccomma","then",1
"1280","ccomma","then","he",1
"1281","then","he","is",1
"1282","he","is","a",1
"1283","is","a","fool",1
"1284","a","fool","pperiod",1
"1285","fool","pperiod","eend",1
"1286","sstart","we","haven't",1
"1287","we","haven't","found",1
"1288","haven't","found","him",1
"1289","found","him","yet",1
"1290","him","yet","pperiod",1
"1291","yet","pperiod","eend",1
"1292","no","pperiod","nothing",1
"1293","pperiod","nothing","pperiod",1
"1294","i","haven't","found",1
"1295","haven't","found","anything",1
"1296","found","anything","pperiod",1
"1297","anything","pperiod","it's",1
"1298","it's","like","you",1
"1299","like","you","said",1
"1300","said","pperiod","the",1
"1301","pperiod","the","avatar",1
"1302","the","avatar","probably",1
"1303","avatar","probably","died",1
"1304","probably","died","a",1
"1305","died","a","long",1
"1306","ago","pperiod","come",1
"1307","pperiod","come","on",1
"1308","uncle","ccomma","we're",1
"1309","ccomma","we're","going",1
"1310","we're","going","pperiod",1
"1311","sstart","i","underestimated",1
"1312","i","underestimated","him",1
"1313","underestimated","him","once",1
"1314","him","once","ccomma",1
"1315","once","ccomma","but",1
"1316","ccomma","but","it",1
"1317","but","it","will",1
"1318","it","will","not",1
"1319","will","not","happen",1
"1320","not","happen","again",1
"1321","happen","again","pperiod",1
"1322","sstart","sstart","commander",1
"1323","sstart","commander","zhao",1
"1324","commander","zhao","ccomma",1
"1325","zhao","ccomma","i've",1
"1326","i've","been","hunting",1
"1327","been","hunting","the",1
"1328","the","avatar","for",1
"1329","avatar","for","two",1
"1330","for","two","years",1
"1331","two","years","and",1
"1332","years","and","i",1
"1333","and","i","ppause",1
"1334","sstart","why","qquestion",1
"1335","why","qquestion","are",1
"1336","are","you","worried",1
"1337","you","worried","i'm",1
"1338","worried","i'm","going",1
"1339","going","to","try",1
"1340","to","try","and",1
"1341","try","and","stop",1
"1342","and","stop","you",1
"1343","stop","you","qquestion",1
"1344","sstart","don't","underestimate",1
"1345","don't","underestimate","me",1
"1346","underestimate","me","ccomma",1
"1347","me","ccomma","zhao",1
"1348","zhao","pperiod","i",1
"1349","pperiod","i","will",1
"1350","i","will","capture",1
"1351","will","capture","the",1
"1352","the","avatar","before",1
"1353","avatar","before","you",1
"1354","before","you","pperiod",1
"1355","wrong","pperiod","once",1
"1356","pperiod","once","i",1
"1357","once","i","deliver",1
"1358","i","deliver","the",1
"1359","deliver","the","avatar",1
"1360","avatar","to","my",1
"1361","to","my","father",1
"1362","my","father","he",1
"1363","father","he","will",1
"1364","he","will","welcome",1
"1365","will","welcome","me",1
"1366","welcome","me","home",1
"1367","me","home","with",1
"1368","home","with","honor",1
"1369","with","honor","and",1
"1370","honor","and","restore",1
"1371","and","restore","my",1
"1372","restore","my","rightful",1
"1373","my","rightful","place",1
"1374","that's","not","true",1
"1375","not","true","pperiod",1
"1376","true","pperiod","eend",1
"1377","sstart","maybe","you'd",1
"1378","maybe","you'd","like",1
"1379","you'd","like","one",1
"1380","like","one","to",1
"1381","one","to","match",1
"1382","to","match","eexclamation",1
"1383","match","eexclamation","eend",1
"1384","sstart","sstart","an",1
"1385","sstart","an","agni",1
"1386","kai","pperiod","at",1
"1387","pperiod","at","sunset",1
"1388","at","sunset","pperiod",1
"1389","sunset","pperiod","eend",1
"1390","i","will","never",1
"1391","will","never","forget",1
"1392","never","forget","pperiod",1
"1393","forget","pperiod","eend",1
"1394","sstart","i","refuse",1
"1395","i","refuse","to",1
"1396","refuse","to","let",1
"1397","to","let","him",1
"1398","let","him","win",1
"1399","him","win","pperiod",1
"1400","win","pperiod","eend",1
"1401","sstart","sstart","next",1
"1402","sstart","next","time",1
"1403","next","time","you",1
"1404","time","you","get",1
"1405","you","get","in",1
"1406","get","in","my",1
"1407","in","my","way",1
"1408","my","way","ccomma",1
"1409","way","ccomma","i",1
"1410","i","promise","i",1
"1411","promise","i","won't",1
"1412","i","won't","hold",1
"1413","won't","hold","back",1
"1414","hold","back","pperiod",1
"1415","did","you","really",1
"1416","you","really","mean",1
"1417","really","mean","that",1
"1418","mean","that","ccomma",1
"1419","that","ccomma","uncle",1
"1420","the","only","reason",1
"1421","only","reason","you",1
"1422","reason","you","should",1
"1423","you","should","be",1
"1424","should","be","interrupting",1
"1425","be","interrupting","me",1
"1426","interrupting","me","is",1
"1427","me","is","if",1
"1428","is","if","you",1
"1429","if","you","have",1
"1430","you","have","news",1
"1431","have","news","about",1
"1432","news","about","the",1
"1433","about","the","avatar",1
"1434","ccomma","you","taught",1
"1435","taught","me","that",1
"1436","me","that","keeping",1
"1437","that","keeping","a",1
"1438","keeping","a","level",1
"1439","a","level","head",1
"1440","level","head","is",1
"1441","head","is","a",1
"1442","is","a","sign",1
"1443","a","sign","of",1
"1444","sign","of","a",1
"1445","of","a","great",1
"1446","a","great","leader",1
"1447","great","leader","pperiod",1
"1448","leader","pperiod","now",1
"1449","pperiod","now","whatever",1
"1450","now","whatever","you",1
"1451","whatever","you","have",1
"1452","to","say","ccomma",1
"1453","say","ccomma","i'm",1
